 4000 1.5  0.0  2  HJ  0.398  0.101  0.386 -0.211  0.864
 4000 1.5  0.0  2  KJ  0.340  0.092  0.323 -0.169  0.723
 4000 2.0  0.0  2  uS  0.983  1.392 -0.532  1.688 -1.001
 4000 2.0  0.0  2  vS  0.967  1.300 -0.433  1.569 -0.855
 4000 2.0  0.0  2  bS  0.960  1.199 -0.312  1.409 -0.637
 4000 2.0  0.0  2  yS  0.869  0.956 -0.113  1.023 -0.219
 4000 2.0  0.0  2  UJ  0.935  1.215 -0.365  1.411 -0.675
 4000 2.0  0.0  2  BJ  0.947  1.204 -0.335  1.413 -0.662
 4000 2.0  0.0  2  VJ  0.876  1.000 -0.162  1.096 -0.313
 4000 2.0  0.0  2  RC  0.658  0.519  0.182  0.381  0.394
 4000 2.0  0.0  2  IC  0.564  0.408  0.204  0.249  0.447
 4000 2.0  0.0  2  JJ  0.437  0.227  0.274  0.015  0.599
 4000 2.0  0.0  2  HJ  0.358  0.079  0.364 -0.217  0.817
 4000 2.0  0.0  2  KJ  0.309  0.079  0.300 -0.165  0.673
 4000 2.5  0.0  2  uS  0.969  1.368 -0.519  1.656 -0.976
 4000 2.5  0.0  2  vS  0.962  1.281 -0.415  1.539 -0.818
 4000 2.5  0.0  2  bS  0.962  1.203 -0.313  1.411 -0.637
 4000 2.5  0.0  2  yS  0.867  0.959 -0.120  1.029 -0.231
 4000 2.5  0.0  2  UJ  0.919  1.185 -0.347  1.369 -0.639
 4000 2.5  0.0  2  BJ  0.941  1.190 -0.324  1.393 -0.641
 4000 2.5  0.0  2  VJ  0.867  0.987 -0.156  1.078 -0.299
 4000 2.5  0.0  2  RC  0.555  0.330  0.294  0.094  0.654
 4000 2.5  0.0  2  IC  0.467  0.228  0.311 -0.021  0.692
 4000 2.5  0.0  2  JJ  0.351  0.124  0.296 -0.120  0.668
 4000 2.5  0.0  2  HJ  0.280  0.055  0.293 -0.192  0.670
 4000 2.5  0.0  2  KJ  0.241  0.044  0.257 -0.174  0.589
 4000 3.0  0.0  2  uS  0.947  1.316 -0.480  1.581 -0.899
 4000 3.0  0.0  2  vS  0.951  1.250 -0.389  1.490 -0.765
 4000 3.0  0.0  2  bS  0.962  1.203 -0.314  1.411 -0.638
 4000 3.0  0.0  2  yS  0.864  0.959 -0.125  1.033 -0.241
 4000 3.0  0.0  2  UJ  0.895  1.131 -0.308  1.292 -0.563
 4000 3.0  0.0  2  BJ  0.931  1.167 -0.307  1.356 -0.603
 4000 3.0  0.0  2  VJ  0.856  0.973 -0.153  1.061 -0.292
 4000 3.0  0.0  2  RC  0.557  0.393  0.214  0.228  0.467
 4000 3.0  0.0  2  IC  0.454  0.259  0.254  0.056  0.564
 4000 3.0  0.0  2  JJ  0.352  0.142  0.274 -0.082  0.616
 4000 3.0  0.0  2  HJ  0.301  0.074  0.296 -0.172  0.672
 4000 3.0  0.0  2  KJ  0.253  0.056  0.256 -0.160  0.586
 4000 3.5  0.0  2  uS  0.917  1.233 -0.411  1.455 -0.763
 4000 3.5  0.0  2  vS  0.933  1.201 -0.349  1.413 -0.682
 4000 3.5  0.0  2  bS  0.956  1.193 -0.309  1.397 -0.626
 4000 3.5  0.0  2  yS  0.857  0.951 -0.123  1.023 -0.236
